Real_t,Pred_t,Residuo_t
1795.5000000000002,1745.5463705156412,49.953629484359
169.95000000000005,217.57725083692205,-47.627250836922
700.0,693.5599426411762,6.440057358823765
3.0,37.448620257430875,-34.448620257430875
17.999999999999996,11.158114653534088,6.841885346465908
3919.999999999997,960.5046643728966,2959.4953356271003
45.0,20.58296336383235,24.41703663616765
167.20000000000002,190.31288811207492,-23.1128881120749
980.0000000000003,292.6135000222258,687.3864999777745
22.369999999999997,24.7922986346158,-2.422298634615803
780.0000000000001,647.5022437609915,132.4977562390086
70.0,59.72077254932038,10.27922745067962
169.52,137.3566512018516,32.163348798148405
445.46,395.252428723131,50.207571276868975
3.0,4.746857140330841,-1.7468571403308406
6.999999999999998,6.951398206986478,0.0486017930135203
50.0,54.045039322463566,-4.045039322463566
8040.000000000005,4543.895073867643,3496.1049261323615
196.0,243.36086910620796,-47.36086910620796
3419.900000000001,2457.1264543211637,962.7735456788373
168.0,118.51806773877334,49.48193226122666
0.0,34.6950209357318,-34.6950209357318
170110.2299999999,133738.14009479398,36372.08990520591
1040.0000000000005,1082.9679127190716,-42.96791271907114
1.2000000000000002,1.4360360732070374,-0.23603607320703723
30.0,25.16622362227462,4.833776377725378
249.9999999999999,160.61721163520036,89.38278836479952
196.0,205.49219970499684,-9.492199704996835
679.1000000000001,582.2389749147943,96.86102508520582
2190.5799999999995,956.5570181757372,1234.0229818242624
1399.3000000000004,1246.1268740873656,153.17312591263476
899.9999999999998,265.32883742876834,634.6711625712314
999.9999999999999,1087.4519404997975,-87.45194049979762
